Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,,x,,,,x,,,,,,,,,,Amtliche Stadtkarte für Menschen mit Behinderung Stadt Ulm,http://daten.ulm.de/daten/single/amtliche-stadtkarte-für-menschen-mit-behinderung-stadt-ulm,,AI,d
,,,,,,,,,,,,,x,,,Arbeitsmarktzahlen Statistisches Jahrbuch 2012,http://daten.ulm.de/datenkatalog/metadaten/arbeitsmarktzahlen-jahrbuch2012,CC BY 3.0 DE,"XLS,XLSX",d
,,,,,,x,,,,,,,,,,Ulmer Höhenweg,http://daten.ulm.de/daten/single/ulmer-hoehenweg,CC BY 3.0 DE,SHAPE,d
,,,,,,x,,,,,,,,,,Grillplätze Stadt Ulm,http://daten.ulm.de/daten/single/grillplaetze,CC BY 3.0 DE,SHAPE,d
,,x,,,,,,,,,,,,,,Flächenstatistik der Landnutzung Stadt Ulm,http://daten.ulm.de/daten/single/flächenstatistik-der-landnutzung-stadt-ulm,CC BY 3.0 DE,CSV,d
,,,,,,x,,,,,,,,,,Spielplätze für Kleinkinder Stadt Ulm,http://daten.ulm.de/daten/single/spielplaetze-kleinkinder,CC BY 3.0 DE,SHAPE,d
,,,,,,,,,,,x,,,,,Beanstandungen bei der Schlachttier- und Fleischuntersuchung bis 1980,http://daten.ulm.de/daten/single/beanstandungen-bei-der-schlachttier-und-fleischuntersuchung-bis-1980,CC BY 3.0 DE,CSV,d
x,,,,,,,,,,,,,,,,Städtevergleich BW - Kennzahlen Statistisches Jahrbuch 2012,http://daten.ulm.de/datenkatalog/metadaten/staedtevergleich-statistisches-jahrbuch-2012,CC BY 3.0 DE,"XLS,XLSX",d
,,,,,,,,x,,,,,,,,Sozialindikatoren Sozialraum Mitte/Ost der Stadt Ulm,http://daten.ulm.de/daten/single/sozialindikatoren-sozialraum-mitteost-der-stadt-ulm,CC BY 3.0 DE,"XLS,XLSX",d
,,x,,,,,,,,,,,,,,Bodenrichtwerte der Stadt Ulm,http://daten.ulm.de/daten/single/bodenrichtwerte-der-stadt-ulm,,TIFF,d
,,,,,,,,,,x,x,,x,,,Landwirtschaftsdaten Statistisches Jahrbuch 2012,http://daten.ulm.de/datenkatalog/metadaten/landwirtschaft-jahrbuch2012,CC BY 3.0 DE,"XLS,XLSX",d
,,,,,x,,,,,,,,,,,Häckselplätze Stadt Ulm,http://daten.ulm.de/daten/single/haeckselplatz,CC BY 3.0 DE,SHAPE,d
,,x,,,,,,,,,,,,,,Amtliche Stadtkarte Stadt Ulm / Neu-Ulm,http://daten.ulm.de/daten/single/amtliche-stadtkarte-stadt-ulm-neu-ulm,,AI,d
,,x,,,,,,,,,,,,,,stadtplaene.ulm.de - Kartenviewer für amtliche Stadtkarten der Stadt Ulm,http://daten.ulm.de/daten/single/stadtplaeneulmde-kartenviewer-für-amtliche-stadtkarten-der-stadt-ulm,,TIFF,d
,x,,,,,,,,,,,,,,,Schulstandorte Stadt Ulm,http://daten.ulm.de/daten/single/schulstandorte,CC BY 3.0 DE,SHAPE,d
,,,,,,,x,,,,,x,,,,"Wahlergebnisse, Gemeinderat und Personalstand Stadtverwaltung Statistisches Jahrbuch 2012",http://daten.ulm.de/datenkatalog/metadaten/wahlen-gemeinderat-statistisches-jahrbuch-2012,CC BY 3.0 DE,"XLS,XLSX",d
,x,,,,,,,,,,,,,,,Musikschulstandorte Stadt Ulm,http://daten.ulm.de/daten/single/musikschulstandorte,CC BY 3.0 DE,SHAPE,d
,,,,,,,,,x,,,,,,,Verkehrsinformationen Statistisches Jahrbuch 2012,http://daten.ulm.de/datenkatalog/metadaten/verkehrszahlen-jahrbuch-2012,CC BY 3.0 DE,"XLS,XLSX",d
,,x,,,,,,,,,,,,,,Automatisierte Liegenschaftskarte (ALK),http://daten.ulm.de/daten/single/automatisierte-liegenschaftskarte-alk,,ORACLE,d
,x,,,,,,,,,,,,,,,"Stadtbibliothek, Fahrbibliotheken Stadt Ulm",http://daten.ulm.de/daten/single/stadtbibliothek,CC BY 3.0 DE,SHAPE,d
,x,,,,,,,,,,,,,,,Musikschulstandorte Stadt Ulm (Karte),http://daten.ulm.de/daten/single/musikschulstandorte-karte,CC BY-NC-ND 3.0 DE,SHAPE,d
,x,,,,,,,,,,,,,,,Wie sehe ich meinen Lehrer,http://www.fgs.schule.ulm.de/files/auswertung_klassenklima_-_wie_sehe_ich_meinen_lehr.xls,nicht bekannt,XLS,g
